company,open,High,Low,close,change,Trades,Volume,Date
AFROMEDIA,0.2,--,--,0.2,,1,100,2021-11-11
AFROMEDIA,0.2,--,--,0.2,,0,--,2021-11-12
AFROMEDIA,0.2,--,--,0.2,,1,1,2021-11-15
AFROMEDIA,0.2,0.20,0.20,0.20,0,6,"403,000",2021-11-16
AIICO,0.95,--,--,0.95,,21,"301,597",2021-09-30
AIICO,0.95,0.95,0.94,0.94,-0.01,38,"1,267,516",2021-10-04
AIICO,0.95,0.94,0.94,0.94,-0.01,45,"851,230",2021-10-06
AIICO,0.92,0.95,0.94,0.95,0.03,28,"970,148",2021-10-08
AIICO,0.95,0.95,0.90,0.9,-0.05,43,"1,305,637",2021-10-11
AIICO,0.9,0.95,0.91,0.92,0.02,28,"947,503",2021-10-12
AIICO,0.92,0.93,0.92,0.93,0.01,39,"999,630",2021-10-13
AIICO,0.93,0.95,0.94,0.95,0.02,30,"1,282,732",2021-10-14
AIICO,0.95,0.95,0.90,0.9,-0.05,83,"6,603,428",2021-10-18
AIICO,0.9,0.94,0.92,0.92,0.02,32,"1,568,311",2021-10-20
AIICO,0.92,0.94,0.90,0.93,0.01,50,"3,303,104",2021-10-21
AIICO,0.93,0.96,0.90,0.94,0.01,50,"4,403,731",2021-10-22
AIICO,0.94,0.95,0.94,0.95,0.01,48,"8,770,381",2021-10-25
AIICO,0.95,0.94,0.93,0.94,-0.01,48,"3,158,581",2021-10-26
AIICO,0.94,1.03,0.94,1.03,0.09,117,"18,418,170",2021-10-27
AIICO,1.03,1.13,1.13,1.13,0.1,57,"6,184,403",2021-10-28
AIICO,1.24,1.24,1.24,1.24,0.11,111,"21,787,454",2021-10-29
AIICO,1.33,1.36,1.26,1.35,0.11,260,"26,969,797",2021-11-01
AIICO,1.35,1.29,1.22,1.28,-0.07,147,"13,845,941",2021-11-02
AIICO,1.28,1.27,1.16,1.22,-0.06,152,"10,880,001",2021-11-03
AIICO,1.22,1.28,1.16,1.28,0.06,57,"2,628,776",2021-11-04
AIICO,1.28,1.30,1.25,1.3,0.02,88,"4,498,222",2021-11-05
AIICO,1.3,1.33,1.28,1.28,-0.02,55,"2,233,552",2021-11-08
AIICO,1.28,1.30,1.28,1.3,0.02,73,"3,857,724",2021-11-09
AIICO,1.3,1.31,1.29,1.29,-0.01,51,"4,089,490",2021-11-10
AIICO,1.29,1.30,1.26,1.28,-0.01,47,"2,028,657",2021-11-11
AIICO,1.28,1.30,1.27,1.27,-0.01,55,"4,757,186",2021-11-12
AIICO,1.27,1.28,1.25,1.25,-0.02,46,"1,615,356",2021-11-15
AIICO,1.25,1.30,1.25,1.30,0.05,59,"1,586,879",2021-11-16
AIRTELAFRI,715.0,--,--,715.0,,11,757,2021-09-30
AIRTELAFRI,715.0,--,--,715.0,,5,505,2021-10-04
AIRTELAFRI,760.0,--,--,760.0,,24,"3,745",2021-10-06
AIRTELAFRI,760.0,--,--,760.0,,14,"1,004",2021-10-08
AIRTELAFRI,760.0,--,--,760.0,,19,723,2021-10-11
AIRTELAFRI,760.0,--,--,760.0,,8,"1,949",2021-10-12
AIRTELAFRI,760.0,--,--,760.0,,21,"4,397",2021-10-13
AIRTELAFRI,760.0,--,--,760.0,,6,20,2021-10-14
AIRTELAFRI,760.0,--,--,760.0,,15,814,2021-10-18
AIRTELAFRI,760.0,--,--,760.0,,13,"1,586",2021-10-20
AIRTELAFRI,760.0,770.00,770.00,770.0,10.0,24,"937,907",2021-10-21
AIRTELAFRI,770.0,--,--,770.0,,13,69,2021-10-22
AIRTELAFRI,770.0,780.00,780.00,780.0,10.0,22,"167,837",2021-10-25
AIRTELAFRI,780.0,780.00,780.00,780.0,0.0,23,"711,398",2021-10-26
AIRTELAFRI,780.0,--,--,780.0,,17,"51,830",2021-10-27
AIRTELAFRI,780.0,--,--,780.0,,13,"3,476",2021-10-28
AIRTELAFRI,780.0,--,--,780.0,,11,634,2021-10-29
AIRTELAFRI,780.0,--,--,780.0,,19,"2,705",2021-11-01
AIRTELAFRI,780.0,--,--,780.0,,22,"4,546",2021-11-02
AIRTELAFRI,780.0,--,--,780.0,,16,"1,304",2021-11-03
AIRTELAFRI,780.0,--,--,780.0,,11,"2,104",2021-11-04
AIRTELAFRI,780.0,--,--,780.0,,31,"10,223",2021-11-05
AIRTELAFRI,780.0,858.00,858.00,858.0,78.0,20,"199,774",2021-11-08
AIRTELAFRI,858.0,880.00,880.00,880.0,22.0,43,"256,178",2021-11-09
AIRTELAFRI,880.0,--,--,880.0,,27,"2,899",2021-11-10
AIRTELAFRI,871.7,--,--,871.7,,23,"2,403",2021-11-11
AIRTELAFRI,871.7,--,--,871.7,,23,"2,004",2021-11-12
AIRTELAFRI,871.7,--,--,871.7,,40,"58,723",2021-11-15
AIRTELAFRI,871.7,910.00,900.00,910.00,38.3,33,"925,402",2021-11-16
ALEX [BLS],7.2,--,--,7.2,,0,--,2021-09-30
ALEX [BLS],7.2,--,--,7.2,,0,--,2021-10-04
ALEX [BLS],7.2,--,--,7.2,,3,"3,000",2021-10-06
ALEX [BLS],7.2,--,--,7.2,,0,--,2021-10-08
ALEX [BLS],7.2,--,--,7.2,,0,--,2021-10-11
ALEX [BLS],7.2,--,--,7.2,,2,632,2021-10-12
ALEX [BLS],7.2,--,--,7.2,,0,--,2021-10-13
ALEX [BLS],7.2,--,--,7.2,,4,"11,114",2021-10-14
ALEX [BLS],7.2,--,--,7.2,,0,--,2021-10-18
ALEX [BLS],7.2,--,--,7.2,,1,200,2021-10-20
ALEX [BLS],7.2,--,--,7.2,,1,972,2021-10-21
ALEX [BLS],7.2,--,--,7.2,,1,211,2021-10-22
ALEX [BLS],7.2,--,--,7.2,,5,"14,558",2021-10-25
ALEX [BLS],7.2,--,--,7.2,,0,--,2021-10-26
ALEX [BLS],7.2,--,--,7.2,,0,--,2021-10-27
ALEX [BLS],7.2,--,--,7.2,,1,150,2021-10-28
ALEX [BLS],7.2,--,--,7.2,,1,10,2021-10-29
ALEX [BLS],7.2,--,--,7.2,,2,661,2021-11-01
ALEX [BLS],7.2,--,--,7.2,,0,--,2021-11-02
ALEX [BLS],7.2,--,--,7.2,,4,"10,425",2021-11-03
ALEX [BLS],7.2,--,--,7.2,,0,--,2021-11-04
ALEX [BLS],7.2,--,--,7.2,,0,--,2021-11-05
ALEX [BLS],7.2,--,--,7.2,,0,--,2021-11-08
ALEX [BLS],7.2,--,--,7.2,,0,--,2021-11-09
ALEX [BLS],7.2,--,--,7.2,,0,--,2021-11-10
ALEX [BLS],7.2,--,--,7.2,,0,--,2021-11-11
ALEX [BLS],7.2,--,--,7.2,,0,--,2021-11-12
ALEX [BLS],7.2,--,--,7.2,,0,--,2021-11-15
ALEX [BLS],7.2,--,--,7.20,,0,--,2021-11-16
ARBICO [BLS],1.03,--,--,1.03,,0,--,2021-09-30
ARBICO [BLS],1.03,--,--,1.03,,0,--,2021-10-04
ARBICO [BLS],1.03,--,--,1.03,,0,--,2021-10-06
ARBICO [BLS],1.03,--,--,1.03,,0,--,2021-10-08
ARBICO [BLS],1.03,--,--,1.03,,0,--,2021-10-11
ARBICO [BLS],1.03,--,--,1.03,,0,--,2021-10-12
ARBICO [BLS],1.03,--,--,1.03,,0,--,2021-10-13
ARBICO [BLS],1.03,--,--,1.03,,0,--,2021-10-14
ARBICO [BLS],1.03,--,--,1.03,,0,--,2021-10-18
ARBICO [BLS],1.03,--,--,1.03,,2,"17,504",2021-10-20
ARBICO [BLS],1.03,--,--,1.03,,0,--,2021-10-21
ARBICO [BLS],1.03,--,--,1.03,,0,--,2021-10-22
ARBICO [BLS],1.03,--,--,1.03,,0,--,2021-10-25
ARBICO [BLS],1.03,--,--,1.03,,0,--,2021-10-26
ARBICO [BLS],1.03,--,--,1.03,,0,--,2021-10-27
ARBICO [BLS],1.03,--,--,1.03,,0,--,2021-10-28
ARBICO [BLS],1.03,--,--,1.03,,0,--,2021-10-29
ARBICO [BLS],1.03,--,--,1.03,,0,--,2021-11-01
ARBICO [BLS],1.03,--,--,1.03,,0,--,2021-11-02
ARBICO [BLS],1.03,--,--,1.03,,0,--,2021-11-03
ARBICO [BLS],1.03,--,--,1.03,,0,--,2021-11-04
ARBICO [BLS],1.03,--,--,1.03,,0,--,2021-11-05
ARBICO [BLS],1.03,--,--,1.03,,0,--,2021-11-08
ARBICO [BLS],1.03,--,--,1.03,,0,--,2021-11-09
ARBICO [BLS],1.03,--,--,1.03,,0,--,2021-11-10
ARBICO [BLS],1.03,--,--,1.03,,0,--,2021-11-11
ARBICO [BLS],1.03,--,--,1.03,,0,--,2021-11-12
ARBICO [BLS],1.03,--,--,1.03,,0,--,2021-11-15
ARBICO [BLS],1.03,--,--,1.03,,0,--,2021-11-16
ARDOVA,15.5,--,--,15.5,,47,"546,169",2021-09-30
ARDOVA,15.5,--,--,15.5,,33,"464,308",2021-10-04
ARDOVA,15.5,--,--,15.5,,28,"412,425",2021-10-06
ARDOVA,15.5,15.10,15.10,15.1,-0.4,10,"220,075",2021-10-08
ARDOVA,15.1,--,--,15.1,,25,"99,716",2021-10-11
ARDOVA,15.1,--,--,15.1,,50,"811,814",2021-10-12
ARDOVA,15.1,--,--,15.1,,36,"256,636",2021-10-13
ARDOVA,15.1,--,--,15.1,,13,"38,577",2021-10-14
ARDOVA,15.1,--,--,15.1,,19,"75,398",2021-10-18
ARDOVA,15.1,--,--,15.1,,21,"268,555",2021-10-20
ARDOVA,15.1,--,--,15.1,,65,"1,213,692",2021-10-21
ARDOVA,15.1,15.20,15.00,15.1,0.0,77,"3,247,805",2021-10-22
ARDOVA,15.1,14.90,14.90,14.9,-0.2,26,"440,667",2021-10-25
ARDOVA,14.9,--,--,14.9,,88,"1,565,058",2021-10-26
ARDOVA,14.9,--,--,14.9,,65,"1,398,000",2021-10-27
ARDOVA,14.9,--,--,14.9,,37,"722,471",2021-10-28
ARDOVA,14.9,14.60,14.60,14.6,-0.3,150,"3,985,927",2021-10-29
ARDOVA,14.6,--,--,14.6,,81,"534,260",2021-11-01
ARDOVA,14.6,--,--,14.6,,62,"198,007",2021-11-02
ARDOVA,14.6,13.50,13.50,13.5,-1.1,59,"708,339",2021-11-03
ARDOVA,13.5,--,--,13.5,,17,"102,970",2021-11-04
ARDOVA,13.5,14.05,14.05,14.05,0.55,23,"317,101",2021-11-05
ARDOVA,14.05,14.10,13.55,13.55,-0.5,36,"575,377",2021-11-08
ARDOVA,13.55,14.55,14.55,14.55,1.0,29,"421,876",2021-11-09
ARDOVA,14.55,13.95,13.95,13.95,-0.6,28,"300,313",2021-11-10
ARDOVA,13.95,--,--,13.95,,36,"170,088",2021-11-11
ARDOVA,13.95,--,--,13.95,,80,"918,232",2021-11-12
ARDOVA,13.95,--,--,13.95,,13,"29,921",2021-11-15
ARDOVA,13.95,--,--,13.95,,29,"177,702",2021-11-16
ASOSAVINGS [DIP],0.5,--,--,0.5,,0,--,2021-11-03
ASOSAVINGS [DIP],0.5,--,--,0.5,,0,--,2021-11-04
ASOSAVINGS [DIP],0.5,--,--,0.5,,0,--,2021-11-05
ASOSAVINGS [DIP],0.5,--,--,0.5,,0,--,2021-11-08
ASOSAVINGS [DIP],0.5,--,--,0.5,,0,--,2021-11-09
ASOSAVINGS [DIP],0.5,--,--,0.5,,0,--,2021-11-10
ASOSAVINGS [DIP],0.5,--,--,0.5,,0,--,2021-11-11
ASOSAVINGS [DIP],0.5,--,--,0.5,,0,--,2021-11-12
ASOSAVINGS [DIP],0.5,--,--,0.5,,0,--,2021-11-15
ASOSAVINGS [DIP],0.5,--,--,0.50,,0,--,2021-11-16
ASOSAVINGS [MRS],0.5,--,--,0.5,,0,--,2021-09-30
ASOSAVINGS [MRS],0.5,--,--,0.5,,0,--,2021-10-04
ASOSAVINGS [MRS],0.5,--,--,0.5,,0,--,2021-10-06
ASOSAVINGS [MRS],0.5,--,--,0.5,,0,--,2021-10-08
ASOSAVINGS [MRS],0.5,--,--,0.5,,0,--,2021-10-11
ASOSAVINGS [MRS],0.5,--,--,0.5,,0,--,2021-10-12
ASOSAVINGS [MRS],0.5,--,--,0.5,,0,--,2021-10-13
ASOSAVINGS [MRS],0.5,--,--,0.5,,0,--,2021-10-14
ASOSAVINGS [MRS],0.5,--,--,0.5,,0,--,2021-10-18
ASOSAVINGS [MRS],0.5,--,--,0.5,,0,--,2021-10-20
ASOSAVINGS [MRS],0.5,--,--,0.5,,0,--,2021-10-21
ASOSAVINGS [MRS],0.5,--,--,0.5,,0,--,2021-10-22
ASOSAVINGS [MRS],0.5,--,--,0.5,,0,--,2021-10-25
ASOSAVINGS [MRS],0.5,--,--,0.5,,0,--,2021-10-26
ASOSAVINGS [MRS],0.5,--,--,0.5,,0,--,2021-10-27
ASOSAVINGS [MRS],0.5,--,--,0.5,,0,--,2021-10-28
ASOSAVINGS [MRS],0.5,--,--,0.5,,0,--,2021-10-29
ASOSAVINGS [MRS],0.5,--,--,0.5,,0,--,2021-11-01
ASOSAVINGS [MRS],0.5,--,--,0.5,,0,--,2021-11-02
AUSTINLAZ [BLS],2.03,--,--,2.03,,0,--,2021-09-30
AUSTINLAZ [BLS],2.03,--,--,2.03,,0,--,2021-10-04
AUSTINLAZ [BLS],2.03,--,--,2.03,,0,--,2021-10-06
AUSTINLAZ [BLS],2.03,--,--,2.03,,0,--,2021-10-08
AUSTINLAZ [BLS],2.03,--,--,2.03,,0,--,2021-10-11
AUSTINLAZ [BLS],2.03,--,--,2.03,,0,--,2021-10-12
AUSTINLAZ [BLS],2.03,--,--,2.03,,0,--,2021-10-13
AUSTINLAZ [BLS],2.03,--,--,2.03,,0,--,2021-10-14
AUSTINLAZ [BLS],2.03,--,--,2.03,,0,--,2021-10-18
AUSTINLAZ [BLS],2.03,--,--,2.03,,0,--,2021-10-20
AUSTINLAZ [BLS],2.03,--,--,2.03,,0,--,2021-10-21
AUSTINLAZ [BLS],2.03,--,--,2.03,,0,--,2021-10-22
AUSTINLAZ [BLS],2.03,--,--,2.03,,0,--,2021-10-25
AUSTINLAZ [BLS],2.03,--,--,2.03,,0,--,2021-10-26
AUSTINLAZ [BLS],2.03,--,--,2.03,,0,--,2021-10-27
AUSTINLAZ [BLS],2.03,--,--,2.03,,0,--,2021-10-28
AUSTINLAZ [BLS],2.03,--,--,2.03,,0,--,2021-10-29
AUSTINLAZ [BLS],2.03,--,--,2.03,,0,--,2021-11-01
AUSTINLAZ [BLS],2.03,--,--,2.03,,0,--,2021-11-02
AUSTINLAZ [BLS],2.03,--,--,2.03,,0,--,2021-11-03
AUSTINLAZ [BLS],2.03,--,--,2.03,,1,20,2021-11-04
AUSTINLAZ [BLS],2.03,--,--,2.03,,1,450,2021-11-05
AUSTINLAZ [BLS],2.03,--,--,2.03,,0,--,2021-11-08
AUSTINLAZ [BLS],2.03,--,--,2.03,,0,--,2021-11-09
AUSTINLAZ [BLS],2.03,--,--,2.03,,0,--,2021-11-10
AUSTINLAZ [BLS],2.03,--,--,2.03,,0,--,2021-11-11
AUSTINLAZ [BLS],2.03,--,--,2.03,,0,--,2021-11-12
AUSTINLAZ [BLS],2.03,--,--,2.03,,0,--,2021-11-15
AUSTINLAZ [BLS],2.03,--,--,2.03,,0,--,2021-11-16
BAPLC,6.25,--,--,6.25,,0,--,2021-09-30
BAPLC,6.25,--,--,6.25,,0,--,2021-10-04
BAPLC,6.25,--,--,6.25,,0,--,2021-10-06
BAPLC,6.25,--,--,6.25,,0,--,2021-10-08
BAPLC,6.25,--,--,6.25,,0,--,2021-10-11
BAPLC,6.25,--,--,6.25,,0,--,2021-10-12
BAPLC,6.25,--,--,6.25,,0,--,2021-10-13
BAPLC,6.25,--,--,6.25,,0,--,2021-10-14
BAPLC,6.25,--,--,6.25,,0,--,2021-10-18
BAPLC,6.25,--,--,6.25,,0,--,2021-10-20
BAPLC,6.25,--,--,6.25,,0,--,2021-10-21
BAPLC,6.25,--,--,6.25,,0,--,2021-10-22
BAPLC,6.25,--,--,6.25,,0,--,2021-10-25
BAPLC,6.25,--,--,6.25,,0,--,2021-10-26
BAPLC,6.25,--,--,6.25,,0,--,2021-10-27
BAPLC,6.25,--,--,6.25,,0,--,2021-10-28
BAPLC,6.25,--,--,6.25,,0,--,2021-10-29
BAPLC,6.25,--,--,6.25,,0,--,2021-11-01
BAPLC,6.25,--,--,6.25,,0,--,2021-11-02
BAPLC,6.25,--,--,6.25,,0,--,2021-11-03
BAPLC,6.25,--,--,6.25,,0,--,2021-11-04
BAPLC,6.25,--,--,6.25,,0,--,2021-11-05
BAPLC,6.25,--,--,6.25,,0,--,2021-11-08
BAPLC,6.25,--,--,6.25,,0,--,2021-11-09
BAPLC,6.25,--,--,6.25,,0,--,2021-11-10
BAPLC,6.25,--,--,6.25,,0,--,2021-11-11
BAPLC,6.25,--,--,6.25,,0,--,2021-11-12
BAPLC,6.25,--,--,6.25,,0,--,2021-11-15
BAPLC,6.25,--,--,6.25,,0,--,2021-11-16
BERGER,8.9,--,--,8.9,,8,"50,220",2021-09-30
BERGER,8.9,--,--,8.9,,8,"6,819",2021-10-04
BERGER,8.9,--,--,8.9,,14,"26,931",2021-10-06
BERGER,8.9,--,--,8.9,,4,"54,297",2021-10-08
BERGER,8.9,8.90,8.90,8.9,0.0,8,"130,650",2021-10-11
BERGER,8.9,--,--,8.9,,7,"130,300",2021-10-12
BERGER,8.9,--,--,8.9,,8,"30,640",2021-10-13
BERGER,8.9,--,--,8.9,,3,"1,506",2021-10-14
BERGER,8.9,--,--,8.9,,2,210,2021-10-18
BERGER,8.9,--,--,8.9,,6,"2,217",2021-10-20
BERGER,8.9,8.90,8.90,8.9,0.0,5,"407,527",2021-10-21
BERGER,8.9,--,--,8.9,,6,"6,025",2021-10-22
BERGER,8.9,--,--,8.9,,6,"11,801",2021-10-25
BERGER,8.9,--,--,8.9,,4,"30,406",2021-10-26
BERGER,8.9,--,--,8.9,,4,"4,550",2021-10-27
BERGER,8.9,--,--,8.9,,10,"19,671",2021-10-28
BERGER,8.9,9.35,9.35,9.35,0.45,20,"233,859",2021-10-29
BERGER,9.35,--,--,9.35,,2,"3,111",2021-11-01
BERGER,9.35,--,--,9.35,,12,"59,086",2021-11-02
BERGER,9.35,--,--,9.35,,7,"16,640",2021-11-03
BERGER,9.35,--,--,9.35,,9,"67,068",2021-11-04
BERGER,9.35,9.45,9.45,9.45,0.1,13,"649,183",2021-11-05
BERGER,9.45,--,--,9.45,,8,"16,374",2021-11-08
BERGER,9.45,8.55,8.55,8.55,-0.9,9,"257,455",2021-11-09
BERGER,8.55,--,--,8.55,,6,"32,059",2021-11-10
BERGER,8.55,--,--,8.55,,4,737,2021-11-11
BERGER,8.55,--,--,8.55,,13,"32,537",2021-11-12
BERGER,8.55,--,--,8.55,,6,"1,325",2021-11-15
BERGER,8.55,--,--,8.55,,4,"1,409",2021-11-16
BETAGLAS,52.95,--,--,52.95,,1,31,2021-09-30
BETAGLAS,52.95,--,--,52.95,,13,"40,099",2021-10-04
BETAGLAS,52.95,--,--,52.95,,10,"14,005",2021-10-06
BETAGLAS,52.95,--,--,52.95,,0,--,2021-10-08
BETAGLAS,52.95,--,--,52.95,,2,12,2021-10-11
BETAGLAS,52.95,--,--,52.95,,2,25,2021-10-12
BETAGLAS,52.95,--,--,52.95,,3,88,2021-10-13
BETAGLAS,52.95,--,--,52.95,,2,15,2021-10-14
BETAGLAS,52.95,--,--,52.95,,9,"5,866",2021-10-18
BETAGLAS,52.95,--,--,52.95,,6,"2,293",2021-10-20
BETAGLAS,52.95,--,--,52.95,,7,"2,054",2021-10-21
BETAGLAS,52.95,--,--,52.95,,1,27,2021-10-22
BETAGLAS,52.95,--,--,52.95,,3,"1,065",2021-10-25
BETAGLAS,52.95,--,--,52.95,,5,"1,512",2021-10-26
BETAGLAS,52.95,--,--,52.95,,3,"1,544",2021-10-27
BETAGLAS,52.95,--,--,52.95,,9,"4,356",2021-10-28
BETAGLAS,52.95,--,--,52.95,,6,"20,021",2021-10-29
BETAGLAS,52.95,--,--,52.95,,12,"6,405",2021-11-01
BETAGLAS,52.95,--,--,52.95,,4,"1,269",2021-11-02
BETAGLAS,52.95,--,--,52.95,,5,"5,534",2021-11-03
BETAGLAS,52.95,--,--,52.95,,4,"4,001",2021-11-04
BETAGLAS,52.95,--,--,52.95,,1,220,2021-11-05
BETAGLAS,52.95,--,--,52.95,,3,987,2021-11-08
BETAGLAS,52.95,--,--,52.95,,8,"9,995",2021-11-09
BETAGLAS,52.95,--,--,52.95,,2,500,2021-11-10
BETAGLAS,52.95,--,--,52.95,,0,--,2021-11-11
BETAGLAS,52.95,--,--,52.95,,0,--,2021-11-12
BETAGLAS,52.95,--,--,52.95,,3,116,2021-11-15
BETAGLAS,52.95,--,--,52.95,,3,500,2021-11-16
BOCGAS,11.65,--,--,11.65,,6,"87,677",2021-09-30
BOCGAS,11.65,--,--,11.65,,6,"5,427",2021-10-04
BOCGAS,11.65,--,--,11.65,,7,"7,100",2021-10-06
BOCGAS,10.5,--,--,10.5,,12,"82,792",2021-10-08
BOCGAS,10.5,--,--,10.5,,10,"48,400",2021-10-11
BOCGAS,10.5,--,--,10.5,,7,"30,431",2021-10-12
BOCGAS,10.5,--,--,10.5,,29,"133,526",2021-10-13
BOCGAS,10.5,--,--,10.5,,7,"16,711",2021-10-14
BOCGAS,10.5,--,--,10.5,,6,"5,839",2021-10-18
BOCGAS,10.5,--,--,10.5,,4,"5,743",2021-10-20
BOCGAS,10.5,--,--,10.5,,5,"7,000",2021-10-21
BOCGAS,10.5,--,--,10.5,,3,"4,500",2021-10-22
BOCGAS,10.5,--,--,10.5,,0,--,2021-10-25
BOCGAS,10.5,--,--,10.5,,0,--,2021-10-26
BOCGAS,10.5,--,--,10.5,,17,"82,527",2021-10-27
BOCGAS,10.5,--,--,10.5,,7,"10,278",2021-10-28
BOCGAS,10.5,--,--,10.5,,9,"5,170",2021-10-29
BOCGAS,10.5,--,--,10.5,,8,"22,964",2021-11-01
BOCGAS,10.5,--,--,10.5,,1,968,2021-11-02
BOCGAS,10.5,--,--,10.5,,14,"43,732",2021-11-03
BOCGAS,10.5,--,--,10.5,,7,"18,960",2021-11-04
BOCGAS,10.5,--,--,10.5,,4,"26,724",2021-11-05
BOCGAS,10.5,--,--,10.5,,2,310,2021-11-08
BOCGAS,10.5,--,--,10.5,,6,"22,776",2021-11-09
BOCGAS,10.5,--,--,10.5,,10,"107,337",2021-11-10
BOCGAS,10.5,--,--,10.5,,0,--,2021-11-11
BOCGAS,10.5,--,--,10.5,,8,"6,664",2021-11-12
BOCGAS,10.5,--,--,10.5,,8,"7,466",2021-11-15
BOCGAS,10.5,--,--,10.50,,9,"9,573",2021-11-16
BUACEMENT,66.0,--,--,66.0,,27,"72,595",2021-09-30
BUACEMENT,66.0,--,--,66.0,,59,"793,810",2021-10-04
BUACEMENT,66.0,--,--,66.0,,44,"316,826",2021-10-06
BUACEMENT,66.0,--,--,66.0,,51,"740,822",2021-10-08
BUACEMENT,66.0,64.35,62.50,64.35,-1.65,82,"5,747,559",2021-10-11
BUACEMENT,64.35,65.50,65.50,65.5,1.15,54,"742,502",2021-10-12
BUACEMENT,65.5,--,--,65.5,,37,"770,705",2021-10-13
BUACEMENT,65.5,--,--,65.5,,42,"533,163",2021-10-14
BUACEMENT,67.5,67.85,67.85,67.85,0.35,40,"329,003",2021-10-18
BUACEMENT,67.85,--,--,67.85,,33,"66,112",2021-10-20
BUACEMENT,67.85,72.00,72.00,72.0,4.15,67,"826,091",2021-10-21
BUACEMENT,72.0,--,--,72.0,,25,"84,125",2021-10-22
BUACEMENT,72.0,--,--,72.0,,35,"96,243",2021-10-25
BUACEMENT,72.0,--,--,72.0,,52,"453,257",2021-10-26
BUACEMENT,72.0,--,--,72.0,,46,"359,351",2021-10-27
BUACEMENT,72.0,--,--,72.0,,33,"70,605",2021-10-28
BUACEMENT,72.0,--,--,72.0,,21,"23,500",2021-10-29
BUACEMENT,72.0,--,--,72.0,,47,"334,537",2021-11-01
BUACEMENT,72.0,74.50,74.50,74.5,2.5,65,"390,071",2021-11-02
BUACEMENT,74.5,--,--,74.5,,30,"622,125",2021-11-03
BUACEMENT,74.5,--,--,74.5,,33,"76,574",2021-11-04
BUACEMENT,74.5,--,--,74.5,,32,"557,444",2021-11-05
BUACEMENT,74.5,--,--,74.5,,36,"90,737",2021-11-08
BUACEMENT,74.5,--,--,74.5,,77,"1,671,671",2021-11-09
BUACEMENT,74.5,--,--,74.5,,25,"14,331",2021-11-10
BUACEMENT,74.5,--,--,74.5,,40,"738,031",2021-11-11
BUACEMENT,74.5,--,--,74.5,,15,"10,879",2021-11-12
BUACEMENT,74.5,--,--,74.5,,45,"368,844",2021-11-15
BUACEMENT,74.5,--,--,74.50,,93,"2,008,458",2021-11-16
CADBURY,8.0,--,--,8.0,,17,"19,162",2021-09-30
CADBURY,8.0,--,--,8.0,,24,"67,843",2021-10-04
CADBURY,8.0,--,--,8.0,,14,"16,345",2021-10-06
CADBURY,8.0,--,--,8.0,,8,"12,226",2021-10-08
CADBURY,8.0,--,--,8.0,,29,"75,710",2021-10-11
CADBURY,8.0,8.15,8.15,8.15,0.15,23,"295,569",2021-10-12
CADBURY,8.15,8.50,8.50,8.5,0.35,25,"738,646",2021-10-13
CADBURY,8.5,--,--,8.5,,26,"98,254",2021-10-14
CADBURY,8.5,--,--,8.5,,32,"172,630",2021-10-18
CADBURY,8.5,8.00,8.00,8.0,-0.5,32,"271,560",2021-10-20
CADBURY,8.0,--,--,8.0,,24,"85,939",2021-10-21
CADBURY,8.0,--,--,8.0,,24,"94,231",2021-10-22
CADBURY,8.0,8.00,8.00,8.0,0.0,24,"320,954",2021-10-25
CADBURY,8.0,--,--,8.0,,16,"25,422",2021-10-26
CADBURY,8.0,--,--,8.0,,18,"19,024",2021-10-27
CADBURY,8.0,8.80,8.50,8.8,0.8,75,"3,220,851",2021-10-28
CADBURY,8.8,9.45,9.45,9.45,0.65,77,"950,754",2021-10-29
CADBURY,9.45,9.35,9.35,9.35,-0.1,56,"746,297",2021-11-01
CADBURY,9.35,--,--,9.35,,52,"368,996",2021-11-02
CADBURY,9.35,--,--,9.35,,32,"164,297",2021-11-03
CADBURY,9.35,--,--,9.35,,25,"149,118",2021-11-04
CADBURY,9.35,--,--,9.35,,26,"280,146",2021-11-05
CADBURY,9.35,--,--,9.35,,32,"290,771",2021-11-08
CADBURY,9.35,--,--,9.35,,23,"142,820",2021-11-09
CADBURY,9.35,--,--,9.35,,24,"147,811",2021-11-10
CADBURY,9.35,--,--,9.35,,18,"224,089",2021-11-11
CADBURY,9.35,--,--,9.35,,17,"62,058",2021-11-12
CADBURY,9.35,--,--,9.35,,25,"126,539",2021-11-15
CADBURY,9.35,--,--,9.35,,19,"31,870",2021-11-16
CAP,19.6,--,--,19.6,,33,"311,841",2021-09-30
CAP,19.6,--,--,19.6,,15,"128,416",2021-10-04
CAP,19.6,--,--,19.6,,51,"817,926",2021-10-06
CAP,19.45,--,--,19.45,,17,"58,453",2021-10-08
CAP,19.45,19.65,19.65,19.65,0.2,22,"1,527,727",2021-10-11
CAP,19.65,19.60,19.60,19.6,-0.05,17,"2,238,087",2021-10-12
CAP,19.6,--,--,19.6,,20,"35,400",2021-10-13
CAP,19.6,--,--,19.6,,26,"133,182",2021-10-14
CAP,19.6,--,--,19.6,,15,"50,432",2021-10-18
CAP,19.6,--,--,19.6,,27,"55,307",2021-10-20
CAP,19.6,--,--,19.6,,11,"32,866",2021-10-21
CAP,19.6,--,--,19.6,,27,"358,183",2021-10-22
CAP,19.6,--,--,19.6,,33,"187,794",2021-10-25
CAP,19.6,19.50,19.50,19.5,-0.1,31,"233,890",2021-10-26
CAP,19.5,--,--,19.5,,26,"323,759",2021-10-27
